G21079	Lipr1-2
G1988	Lipr1-3
G1575	Lipr1-4
G1578	Lipr1-5
G1577	Lipr1-6
G1576	Lipr1-7
G21078	Lipr2-1
G2155	Lipr2-2
G1989	Lipr2-3
G1990	Lipr2-4
G4387	Lipr2-5
G15393	Lipr2-6
G31999	Lipr2-7
G28033	Lips
G4426	Lipt
G15997	Lipt2-1
G16015	Lipt2-2
G19833	Lit1
G990	Litaf-1
G16203	Litaf-10
G989	Litaf-2
G992	Litaf-3
G991	Litaf-4
G997	Litaf-5
G988	Litaf-6
G995	Litaf-7
G16213	Litaf-8
G16202	Litaf-9
G22357	Lith
G4592	Lix1l
G4862	Lkam1
G29723	Lkha4-1
G29722	Lkha4-2
G12463	Llr1
G9928	Lman1
G14999	Lman2-1
G14944	Lman2-2
G559	Lmbd1
G909	Lmbd2-1
G926	Lmbd2-2
G5447	Lmbrl
G13823	Lmf1
G6120	Lmf2-1
G6118	Lmf2-2
G20628	Lmln
G13492	Lmln2
G27920	Lmo41
G27416	Lmo7
G4470	Lmtd1
G1785	Lmtk1
G27791	Lmx1-TF
G27790	Lmx2-TF
G4662	Lnp
G6779	Lnx2
G15363	Lol2b
G17167	Lolt1
G17160	Lolt2
G25087	Lonf1
G11790	Lonm
G22030	Lonp2
G8543	Lorf2-1
G27083	Lorf2-2
G30110	Lorf2-3
G3918	Lox2-TF
G3917	Lox4-TF
G3912	Lox5-TF
G18151	Loxe3-1
G18143	Loxe3-2
G22160	Loxh1-1
G10949	Loxh1-2
G3286	Loxh1-3
G3661	Loxh1-4
G6610	Loxh1-5
G6609	Loxh1-6
G6607	Loxh1-7
G22615	Lph-1
G22618	Lph-2
G22616	Lph-3
G5780	Lphn
G6752	Lpin1
G6748	Lpin2
G23414	Lpp
G30692	Lps18
G16490	Lr2bp
G17804	Lr74a-1
G30221	Lr74a-10
G13320	Lr74a-11
G12869	Lr74a-12
G12863	Lr74a-13
G12326	Lr74a-14
G12877	Lr74a-15
G12722	Lr74a-16
G11016	Lr74a-17
G11197	Lr74a-18
G12866	Lr74a-19
G24533	Lr74a-2
G346	Lr74a-20
G15237	Lr74a-21
G35339	Lr74a-22
G26574	Lr74a-3
G26573	Lr74a-4
G25968	Lr74a-5
G25966	Lr74a-6
G27092	Lr74a-7
G24521	Lr74a-8
G21613	Lr74a-9
G1239	Lr74b
G3996	Lrad3
G26627	Lrat-1
G26629	Lrat-2
G1813	Lrc14
G17952	Lrc15-1
G22910	Lrc15-2
G23317	Lrc15-3
G22765	Lrc15-4
G29681	Lrc15-5
G5476	Lrc15-6
G1896	Lrc20
G21656	Lrc23
G24935	Lrc24-1
G27770	Lrc24-2
G14239	Lrc27
G13150	Lrc28
G22729	Lrc34
G17953	Lrc40-1
G2568	Lrc40-2
G1733	Lrc42
G22271	Lrc43
G1897	Lrc45
G31832	Lrc46
G21899	Lrc47
G10084	Lrc49
G27439	Lrc51
G5224	Lrc56
G10575	Lrc57
G25695	Lrc58
G25041	Lrc59
G10424	Lrc61
G16565	Lrc63
G20576	Lrc69
G9967	Lrc71
G4048	Lrc72
G11256	Lrc73-1
G4616	Lrc73-2
G11236	Lrc8e
G23778	Lrcc1
G15027	Lrch3
G31149	Lrguk-1
G31144	Lrguk-2
G31148	Lrguk-3
G13252	Lrig1
G17954	Lrig3-1
G9922	Lrig3-2
G30647	Lrig3-3
G15142	Lrig3-4
G7005	Lriq1
G24229	Lriq3
G18051	Lriq4
G3097	Lrk1
G30296	Lrmda-1
G3339	Lrmda-2
G7950	Lrp-1
G7971	Lrp-2
G26998	Lrp1-1
G26996	Lrp1-2
G33029	Lrp1-3
G12894	Lrp11
G17065	Lrp12-1
G27906	Lrp12-2
G23134	Lrp12-3
G21038	Lrp12-4
G5599	Lrp12-5
G18479	Lrp1b-1
G18460	Lrp1b-2
G25859	Lrp1b-3
G25191	Lrp1b-4
G33151	Lrp1b-5
G32999	Lrp1b-6
G18862	Lrp2-1
G27181	Lrp2-2
G27135	Lrp2-3
G27137	Lrp2-4
G20544	Lrp2-5
G34841	Lrp2-6
G25184	Lrp4-1
G32506	Lrp4-10
G34842	Lrp4-11
G34843	Lrp4-12
G25195	Lrp4-2
G24087	Lrp4-3
G21458	Lrp4-4
G3608	Lrp4-5
G5188	Lrp4-6
G15849	Lrp4-7
G32508	Lrp4-8
G32507	Lrp4-9
G26744	Lrp5-1
G24085	Lrp5-2
G26717	Lrp5-3
G3877	Lrp5-4
G4743	Lrp5-5
G26487	Lrp6-1
G26813	Lrp6-2
G3876	Lrp6-3
G4744	Lrp6-4
G32509	Lrp6-5
G34840	Lrp6-6
G27184	Lrp8-1
G1894	Lrp8-2
G3510	Lrrc7
G12246	Lrrc9
G5542	Lrrd1-1
G35285	Lrrd1-2
G31298	Lrrf2-1
G31508	Lrrf2-2
G11937	Lrrk1
G30953	Lrrk2
G30834	Lrrn1
G2789	Lrrt3
G27891	Lrsm1
G21295	Lrwd1
G21603	Ls14a
G18512	Lsda
G24373	Lsg1
G7508	Lsh5-1
G33573	Lsh5-10
G27212	Lsh5-2
G23899	Lsh5-3
G11583	Lsh5-4
G1170	Lsh5-5
G15542	Lsh5-6
G14369	Lsh5-7
G31401	Lsh5-8
G33513	Lsh5-9
G15066	Lsm1
G17794	Lsm10
G1077	Lsm11
G32464	Lsm12
G27108	Lsm2
G28826	Lsm3
G24868	Lsm5
G10078	Lsm6
G9377	Lsm7
G28875	Lsm8
G22498	Lsmd1
G3310	Lst2-1
G15386	Lst2-2
G35206	Lst8
G4730	Ltbp4-1
G4723	Ltbp4-2
G5835	Ltk
G25745	Ltmd1
G17659	Ltn1
G17567	Lto1
G27392	Ltor1
G2665	Ltor2
G16085	Ltor4
G31124	Ltor5
G3637	Ltr3a
G2928	Ltv1
G4241	Luqin-NP
G6361	Ly75
G891	Lyag
G19437	Lyam2-1
G4294	Lyam2-2
G15724	Lyam2-3
G631	Lyam3
G15211	Lyar
G4894	Lym5a
G1439	Lypa2
G10768	Lypl1-1
G10769	Lypl1-2
G1853	Lyrm1
G18755	Lyrm2
G22797	Lyrm4
G27406	Lyrm7
G24037	Lyrm9
G7733	Lys-1
G7726	Lys-2
G7710	Lys-3
G7725	Lys3-1
G4512	Lys3-2
G8976	Lysm1
G9028	Lysm2
G11793	Lysm3
G10777	Lyst-1
G10778	Lyst-2
G22109	Lzic
G4657	Lztl1
G23433	Lztr1
G16080	Lzts2
G29732	M10l1
G13377	M130-1
G11448	M130-2
G13376	M130-3
G2043	M130-4
G2714	M17l2-1
G2715	M17l2-2
G2328	M17l2-3
G13760	M18bp
G14262	M1i1a
G23057	M212a
G19123	M21d2-1
G31641	M21d2-10
G33288	M21d2-11
G17830	M21d2-2
G17223	M21d2-3
G19147	M21d2-4
G29243	M21d2-5
G13676	M21d2-6
G10115	M21d2-7
G5811	M21d2-8
G31560	M21d2-9
G22851	M2om
G27149	M313b
G2008	M3k1
G17740	M3k12
G4857	M3k14-1
G34525	M3k14-2
G4773	M3k19
G26971	M3k2
G31829	M3k20
G17150	M3k3
G18965	M3k4-1
G18953	M3k4-2
G18977	M3k4-3
G18944	M3k4-4
G18946	M3k4-5
G18956	M3k4-6
G18938	M3k4-7
G18955	M3k4-8
G18959	M3k4-9
G19980	M3k5
G17109	M3k7
G12797	M3k9
G11686	M4k3
G31476	M860
G19670	Ma1a2
G26496	Ma1b1
G11697	Ma2a1-1
G3176	Ma2a1-2
G9985	Ma2a2-1
G9984	Ma2a2-2
G10002	Ma2a2-3
G11694	Ma2a2-4
G11951	Ma2a2-5
G1464	Ma2b1-1
G1463	Ma2b1-2
G17220	Ma2c1
G11346	Maai
G28164	Mab21-1
G16468	Mab21-2
G13578	Mabp1
G12008	Macd2
G17265	Macoi
G4775	Madd
G10410	Madd4-1
G11685	Madd4-2
G15326	Maea
G26532	Mael
G20500	Maf1
G23313	MAFB-TF
G2560	MAFG-MAFK-TF
G30826	Magi2
G22446	Magl2
G26125	Magt1
G2651	Mak
G15885	Mak16
G25554	Mal1
G28066	Mal3
G6242	Malt
G10972	Malt1
G31257	Man1
G26226	Mana-1
G11044	Mana-2
G15214	Mana-3
G3748	Manba-1
G3747	Manba-2
G29302	Manbl
G17336	Manea
G29408	Manf
G16842	Manl-1
G16189	Manl-10
G17342	Manl-2
G16750	Manl-3
G16837	Manl-4
G20217	Manl-5
G6010	Manl-6
G15137	Manl-7
G15136	Manl-8
G16188	Manl-9
G18442	Maon
G17513	Maox
G12480	Map10
G3451	Map11
G13135	Map12
G30484	Map2-1
G30485	Map2-2
G15853	Map9
G28763	Mapk2
G23485	Mapk5
G17082	Marc1-1
G10562	Marc1-2
G19810	Marco-1
G10760	Marco-2
G15890	Marco-3
G1666	Mare3
G8716	Marf-1
G9009	Marf-2
G1915	Marf1
G3443	Marh1-1
G3633	Marh1-2
G10524	Marh2
G29372	Marh3
G16643	Marh5-1
G16515	Marh5-2
G20508	Marh6
G11900	Mark3
G510	Mast4
G25688	Masu1
G27205	Masy
G12461	Mat1
G26756	Mat2b
G12585	Matk
G25004	Matn1-1
G11436	Matn1-10
G10491	Matn1-11
G11437	Matn1-12
G11417	Matn1-13
G13067	Matn1-14
G13066	Matn1-15
G4125	Matn1-16
G4545	Matn1-17
G4121	Matn1-18
G4533	Matn1-19
G25216	Matn1-2
G21313	Matn1-3
G23887	Matn1-4
G23385	Matn1-5
G22684	Matn1-6
G21248	Matn1-7
G24073	Matn1-8
G11418	Matn1-9
G25005	Matn2
G26943	Matn3
G27243	Matr3
G10584	MAX-TF
G26657	Mb12b
G27686	Mb211
G12756	Mb213
G30852	Mb21l
G23096	Mbb1a
G11933	MBD3-MBD2-TF
G29393	MBD4-TF
G5095	Mbd5
G11571	Mbip1
G17169	Mbl2-1
G9624	Mbl2-2
G28830	Mblc1-1
G15814	Mblc1-2
G15816	Mblc1-3
G15068	Mblk1
G14055	MBNL2-TF
G3736	Mboa2
G21648	Mboa5-1
G21647	Mboa5-2
G18966	Mboa7-1
G18978	Mboa7-2
G120	Mbrl
G27011	Mbtd1-1
G27012	Mbtd1-2
G20789	Mbtp1
G17369	Mbtp2
G28687	Mc4r
G4693	Mc6zb
G886	Mca3
G1480	Mcaf1
G29417	Mcat
G20462	Mcca
G8931	Mccb-1
G3039	Mccb-2
G5096	Mce1
G13286	Mcee-1
G13289	Mcee-2
G23604	Mces
G16558	Mcf2l
G23281	Mch1-1
G23280	Mch1-2
G6447	Mch1-3
G32957	Mch1-4
G32956	Mch1-5
G241	Mcln3
G29371	Mcm10
G28708	Mcm2
G6847	Mcm3z
G11607	Mcm5
G14642	Mcm7
G5972	Mcm8
G6144	Mcm9
G15106	Mcmbp
G25774	Mcmd2
G835	Mcph1
G3188	Mcri2
G24311	Mcrs1
G12836	Mctp1-1
G12713	Mctp1-2
G26474	Mcts1
G767	Mcu
G15647	Md12l
G1534	Md1l1
G13343	Md2bp
G409	Md2l1-1
G399	Md2l1-2
G27778	Md2l2
G2430	Mdc1
G29028	Mdga1-1
G29027	Mdga1-2
G29014	Mdga1-3
G30022	Mdh-1
G30052	Mdh-2
G705	Mdh-3
G15096	Mdh-4
G15098	Mdh-5
G4891	Mdh1b
G13589	Mdhc
G22856	Mdhm
G30545	Mdm1
G18114	Mdm2
G12038	Mdmc-1
G12043	Mdmc-2
G12046	Mdmc-3
G12059	Mdmc-4
G12040	Mdmc-5
G333	Mdmc-6
G1374	Mdn1-1
G34680	Mdn1-2
G34678	Mdn1-3
G34673	Mdn1-4
G34675	Mdn1-5
G34677	Mdn1-6
G34682	Mdn1-7
G34670	Mdn1-8
G21029	Mdr1-1
G32486	Mdr1-2
G31781	Mdr1-3
G32487	Mdr1-4
G20495	Meak7
G25137	Mec2-1
G25136	Mec2-2
G20668	MECOM-PRDM16-1-TF
G20687	MECOM-PRDM16-2-TF
G17709	Mecr
G31556	Med1
G23211	Med10
G14467	Med11
G22121	Med13
G19751	Med14
G23363	Med15-1
G23206	Med15-2
G23207	Med15-3
G25541	Med16
G13597	Med17-1
G13599	Med17-2
G23472	Med19
G30067	Med20
G23359	Med21
G25419	Med22
G151	Med23-1
G159	Med23-2
G160	Med23-3
G147	Med23-4
G35371	Med24
G4887	Med25
G2927	Med26
G10288	Med27
G15452	Med28
G12643	Med29
G6251	Med30
G23925	Med31
G14097	Med4
G10609	Med6
G26464	Med7
G2469	Med8a
G11940	MEF2A-MEF2C-1-TF
G11944	MEF2A-MEF2C-2-TF
G18249	Meg10-1
G7113	Meg10-10
G8135	Meg10-11
G8196	Meg10-12
G9378	Meg10-13
G9445	Meg10-14
G9270	Meg10-15
G7720	Meg10-16
G9310	Meg10-17
G9770	Meg10-18
G8361	Meg10-19
G19873	Meg10-2
G9312	Meg10-20
G9247	Meg10-21
G7169	Meg10-22
G7717	Meg10-23
G8188	Meg10-24
G9290	Meg10-25
G9271	Meg10-26
G9244	Meg10-27
G9449	Meg10-28
G9296	Meg10-29
G18838	Meg10-3
G9446	Meg10-30
G7627	Meg10-31
G9386	Meg10-32
G9277	Meg10-33
G9297	Meg10-34
G8699	Meg10-35
G7085	Meg10-36
G9611	Meg10-37
G8918	Meg10-38
G9299	Meg10-39
G18841	Meg10-4
G7463	Meg10-40
G8434	Meg10-41
G7714	Meg10-42
G7329	Meg10-43
G8647	Meg10-44
G8186	Meg10-45
G27288	Meg10-46
G26837	Meg10-47
G25854	Meg10-48
G24005	Meg10-49
G18839	Meg10-5
G24001	Meg10-50
G20580	Meg10-51
G28419	Meg10-52
G29059	Meg10-53
G5398	Meg10-54
G6746	Meg10-55
G31565	Meg10-56
G32656	Meg10-57
G31705	Meg10-58
G31887	Meg10-59
G18842	Meg10-6
G34219	Meg10-60
G33120	Meg10-61
G33420	Meg10-62
G19897	Meg10-7
G18836	Meg10-8
G18890	Meg10-9
G8896	Meg11-1
G7709	Meg11-10
G9315	Meg11-11
G9614	Meg11-12
G7722	Meg11-13
G7083	Meg11-14
G9816	Meg11-15
G30685	Meg11-16
G529	Meg11-17
G15538	Meg11-18
G34046	Meg11-19
G9616	Meg11-2
G8692	Meg11-3
G8920	Meg11-4
G8110	Meg11-5
G7515	Meg11-6
G8422	Meg11-7
G9292	Meg11-8
G7571	Meg11-9
G18253	Megf6-1
G8517	Megf6-10
G9546	Megf6-11
G9612	Megf6-12
G8248	Megf6-13
G9740	Megf6-14
G9557	Megf6-15
G9621	Megf6-16
G9383	Megf6-17
G9610	Megf6-18
G7357	Megf6-19
G18257	Megf6-2
G9382	Megf6-20
G7908	Megf6-21
G7711	Megf6-22
G26482	Megf6-23
G26826	Megf6-24
G26831	Megf6-25
G23976	Megf6-26
G22373	Megf6-27
G24004	Megf6-28
G23933	Megf6-29
G19307	Megf6-3
G23931	Megf6-30
G3023	Megf6-31
G2815	Megf6-32
G3484	Megf6-33
G6861	Megf6-34
G31699	Megf6-35
G34042	Megf6-36
G34297	Megf6-37
G18545	Megf6-4
G18304	Megf6-5
G18266	Megf6-6
G7512	Megf6-7
G8225	Megf6-8
G9609	Megf6-9
G25981	Megf8
G25225	Megf9
G20783	Megl
G28380	Meig1
G3129	Meii1
G3452	Meiob
G6909	Meioc
G13460	MEIS2-MEIS1-TF
G1049	Melk
G20531	Melt
G12744	Memo1
G12575	Men1
G15460	Meng-1
G14455	Meng-2
G4405	Meox-TF
G23595	Mep1
G30013	Mep1a-1
G30042	Mep1a-2
G30014	Mep1b-1
G30043	Mep1b-2
G2877	Mep1b-3
G2878	Mep1b-4
G2876	Mep1b-5
G18591	Mep50
G21032	Mepce
G21420	Merl
G9099	Mesd
G24989	Mesh-1
G26683	Mesh-2
G26451	Mesh-3
G14402	Mesh-4
G9189	Mesh1
G30840	Mest
G28692	Met-1
G29387	Met-2
G28695	Met-3
G28690	Met-4
G1922	Met14
G6874	Met15
G22844	Met16
G20992	Met17
G26438	Met18
G645	Met22
G2095	Met23
G27122	Met24-1
G32232	Met24-10
G26916	Met24-2
G27124	Met24-3
G27123	Met24-4
G21037	Met24-5
G31030	Met24-6
G31029	Met24-7
G12451	Met24-8
G883	Met24-9
G12829	Met25-1
G11367	Met25-2
G18580	Met27-1
G15379	Met27-2
G15247	Met27-3
G15378	Met27-4
G6728	Met2a
G2719	Met7a
G12911	Meth
G3241	Metk1-1
G31755	Metk1-2
G31753	Metk2
G2139	Metl4
G18076	Metl6
G34571	Metl9
G1910	Metrl
G10179	Mex3b
G2563	Mf13a-1
G2562	Mf13a-2
G2337	Mf14a
G4633	Mf2l2
G19695	Mfap4-1
G19696	Mfap4-2
G8297	Mfap4-3
G20137	Mfap4-4
G10169	Mfap4-5
G10167	Mfap4-6
G29490	Mfd4a
G17192	Mfgm-1
G17195	Mfgm-2
G19084	Mfgm-3
G25711	Mfgm-4
G10103	Mfgm-5
G10069	Mfgm-6
G10104	Mfgm-7
G33341	Mfgm-8
G33335	Mfgm-9
G25760	Mfha1-1
G597	Mfha1-2
G6121	Mfha1-3
G6119	Mfha1-4
G15559	Mfha1-5
G17261	Mfi
G21937	Mfn2
G14918	Mfrn1-1
G14975	Mfrn1-2
G25973	Mfrp
G14062	Mfs10-1
G14116	Mfs10-2
G3355	Mfs11
G10593	Mfs12
G9369	Mfs4b-1
G23909	Mfs4b-2
G6802	Mfs4b-3
G32257	Mfs4b-4
G32254	Mfs4b-5
G32260	Mfs4b-6
G32256	Mfs4b-7
G617	Mfsd1-1
G1829	Mfsd1-2
G15178	Mfsd1-3
G11802	Mfsd3
G31048	Mfsd5-1
G35362	Mfsd5-2
G27372	Mfsd6-1
G5657	Mfsd6-2
G5922	Mfsd6-3
G17432	Mfsd8-1
G25555	Mfsd8-2
G19485	Mfsd9
G5371	Mftc
G1636	Mga-1
G16228	Mga-2
G16227	Mga-3
G16229	Mga-4
G9792	Mgat1-1
G9794	Mgat1-2
G14721	Mgat2
G21241	Mgdp1-1
G5078	Mgdp1-2
G28843	Mgll-1
G28846	Mgll-2
G28845	Mgll-3
G13696	Mgll-4
G11973	Mgme1
G3180	Mgmt
G3035	Mgn2
G3768	Mgp4-1
G32860	Mgp4-2
G32258	Mgp4-3
G26193	Mgst1-1
G26659	Mgst1-2
G27680	Mgst2
G17440	Mgst3-1
G17439	Mgst3-2
G23861	Mgst3-3
G23862	Mgst3-4
G26388	Mgt4b
G27295	Mgt4c-1
G31939	Mgt4c-10
G31936	Mgt4c-11
G31933	Mgt4c-12
G31938	Mgt4c-13
G31937	Mgt4c-14
G31941	Mgt4c-15
G31944	Mgt4c-16
G31948	Mgt4c-17
G10247	Mgt4c-2
G5432	Mgt4c-3
G5632	Mgt4c-4
G5982	Mgt4c-5
G5995	Mgt4c-6
G4734	Mgt4c-7
G31945	Mgt4c-8
G31940	Mgt4c-9
G26585	Mgt5a
G23609	Mia40
G12523	Mib-1
G12517	Mib-2
G12525	Mib1-1
G12514	Mib1-2
G12531	Mib1-3
G12524	Mib1-4
G1323	Mib1-5
G28117	Mib2-1
G11122	Mib2-10
G12535	Mib2-11
G12510	Mib2-12
G11131	Mib2-13
G11138	Mib2-14
G32556	Mib2-15
G21999	Mib2-2
G22795	Mib2-3
G20452	Mib2-4
G22990	Mib2-5
G21099	Mib2-6
G21106	Mib2-7
G12513	Mib2-8
G12512	Mib2-9
G20620	Mic10
G14866	Mic60
G19807	Mica3
G1352	Micu1
G28082	Micu3
G29394	Mid51
G614	Midn
G27382	Mieap-1
G27388	Mieap-2
G16128	Mieap-3
G3483	Mier3
G25110	Mif-1
G22135	Mif-2
G22134	Mifh
G25433	Mig17-1
G10570	Mig17-10
G3724	Mig17-11
G6784	Mig17-12
G14776	Mig17-13
G27837	Mig17-2
G25436	Mig17-3
G25764	Mig17-4
G25439	Mig17-5
G25437	Mig17-6
G25438	Mig17-7
G25435	Mig17-8
G20379	Mig17-9
G25196	Miga2
G20295	Miip
G35399	Milk2
G3488	Minp1
G3824	Miny2-1
G3838	Miny2-2
G19416	Miny4-1
G19389	Miny4-2
G19417	Miny4-3
G31430	Mio
G31429	Mioa
G27811	Miox
G20791	Mip
G6650	MIP-NP
G14612	Mipep-1
G14616	Mipep-2
G14609	Mipep-3
G10537	Mipo1
G10863	Mipr
G5837	Mipt3
G3348	Miro1
G27113	Mis12
G17282	Mis18
G27481	Mitd1
G30132	Mitok
G6391	Mitos
G15900	Miy4b
G24024	Mk01
G10082	Mk06
G23019	Mk07
G29947	Mk14
G29945	Mk14a
G2984	Mk15
G4892	Mk67i
G12176	Mkks
G28808	Mkln1
G1851	Mknk1
G30495	Mkrn1
G34767	Mkros
G35238	Mks1
G23456	Mks3
G4572	Mlc2
G14845	Mle
G23356	Mlec
G22811	Mlf2
G35519	Mlh1
G10918	Mlh3
G12004	Mlp-1
G4724	Mlp-10
G5370	Mlp-11
G5366	Mlp-12
G5357	Mlp-13
G5356	Mlp-14
G7070	Mlp-15
G6820	Mlp-16
G3857	Mlp-17
G5354	Mlp-18
G34303	Mlp-19
G12689	Mlp-2
G34302	Mlp-20
G35338	Mlp-21
G11384	Mlp-3
G5361	Mlp-4
G5355	Mlp-5
G6821	Mlp-6
G4731	Mlp-7
G3858	Mlp-8
G4729	Mlp-9
G5005	Mlp2
G4231	Mlp3a
G11088	Mlp3c
G14738	Mlra
G5450	Mlrh
G8105	Mlrp1-1
G6642	Mlrp1-10
G5709	Mlrp1-11
G6759	Mlrp1-12
G6767	Mlrp1-13
G6768	Mlrp1-14
G5430	Mlrp1-15
G26858	Mlrp1-2
G23476	Mlrp1-3
G22143	Mlrp1-4
G29021	Mlrp1-5
G28984	Mlrp1-6
G13133	Mlrp1-7
G6092	Mlrp1-8
G6760	Mlrp1-9
G19872	Mlrp2-1
G29022	Mlrp2-10
G29012	Mlrp2-11
G28987	Mlrp2-12
G28986	Mlrp2-13
G29010	Mlrp2-14
G30651	Mlrp2-15
G13232	Mlrp2-16
G2245	Mlrp2-17
G2613	Mlrp2-18
G2246	Mlrp2-19
G17297	Mlrp2-2
G2242	Mlrp2-20
G5032	Mlrp2-21
G6765	Mlrp2-22
G6764	Mlrp2-23
G6643	Mlrp2-24
G6761	Mlrp2-25
G5767	Mlrp2-26
G16573	Mlrp2-27
G34964	Mlrp2-28
G26861	Mlrp2-3
G28983	Mlrp2-4
G29019	Mlrp2-5
G29020	Mlrp2-6
G28985	Mlrp2-7
G29011	Mlrp2-8
G30649	Mlrp2-9
G10689	MLX-TF
G17863	MLXIPL-MLXIP-1-TF
G22861	MLXIPL-MLXIP-2-TF
G25903	Mmaa
G21933	Mmab
G1998	Mmac
G31494	Mmad
G21952	Mmel1
G23496	Mmp16-1
G16226	Mmp16-2
G23495	Mmp17
G21187	Mmp19
G14399	Mmp21
G17012	Mmrn1-1
G17916	Mmrn1-2
G18077	Mmrn1-3
G18095	Mmrn1-4
G17420	Mmrn1-5
G11524	Mmrn1-6
G2274	Mmrn1-7
G25101	Mmrn2-1
G25100	Mmrn2-2
G25103	Mmrn2-3
G25098	Mmrn2-4
G25099	Mmrn2-5
G25104	Mmrn2-6
G14393	Mms19
G21959	Mms22
G13035	Mmsa
G22671	Mnd1
G3826	Mnm2-1
G3810	Mnm2-2
G19085	Mnn9-1
G33340	Mnn9-2
G7404	Mns1-1
G7405	Mns1-2
G7406	Mns1-3
G7408	Mns1-4
G22269	MNT-TF
G5018	Mnx1-TF
G15582	Mo25
G12716	Moag4
G1372	Mob1
G5244	Mob2
G6594	Mob3b
G13003	Moc2b
G5057	Mocos
G12292	Mocs3
G3042	Mod5
G23676	Mog1
G16001	Mog2a
G11010	Mok
G30182	Mon1a
G28529	Mon2-1
G28522	Mon2-2
G28520	Mon2-3
G28525	Mon2-4
G28518	Mon2-5
G28515	Mon2-6
G22128	Moonr
G35090	Morc2
G35525	Morc3
G23784	Morn1
G4074	Morn2
G21630	Morn3
G27913	Morn5
G88	Mos
G2084	Mosmo
G18157	Mot10
G25069	Mot12-1
G16568	Mot12-10
G14928	Mot12-11
G13876	Mot12-12
G13886	Mot12-13
G15667	Mot12-14
G14983	Mot12-15
G15264	Mot12-16
G16096	Mot12-17
G15263	Mot12-18
G13873	Mot12-19
G23350	Mot12-2
G15266	Mot12-20
G13870	Mot12-21
G16097	Mot12-22
G15093	Mot12-23
G2216	Mot12-3
G2248	Mot12-4
G6201	Mot12-5
G6202	Mot12-6
G16613	Mot12-7
G13884	Mot12-8
G15589	Mot12-9
G6484	Mot13-1
G6482	Mot13-2
G26787	Mot14-1
G27910	Mot14-2
G27911	Mot14-3
G1150	Mot14-4
G972	Mot14-5
G25494	Mot2-1
G13871	Mot2-2
G13885	Mot2-3
G14269	Mot2-4
G15265	Mot3
G27909	Mot4-1
G14263	Mot4-2
G16052	Mot5-1
G15485	Mot5-2
G16095	Mot5-3
G16615	Mot5-4
G16614	Mot5-5
G16093	Mot5-6
G16031	Mot5-7
G16617	Mot5-8
G16054	Mot5-9
G20654	Mot6-1
G14265	Mot6-2
G13875	Mot6-3
G17988	Mot7-1
G1155	Mot7-2
G1153	Mot7-3
G17250	Mot8
G17993	Mot9-1
G15858	Mot9-10
G15216	Mot9-11
G25496	Mot9-2
G25495	Mot9-3
G25497	Mot9-4
G1152	Mot9-5
G1151	Mot9-6
G15240	Mot9-7
G14080	Mot9-8
G15567	Mot9-9
G30871	Mov10
G28173	Moxd1-1
G28176	Moxd1-2
G28171	Moxd1-3
G13140	Moxd1-4
G11366	Moxd1-5
G3880	Moxd1-6
G28172	Moxd2-1
G600	Moxd2-2
G9685	Mp
G20923	Mp17l-1
G20922	Mp17l-2
G10526	Mp2k1
G1143	Mp2k4
G10165	Mp2k5
G3308	Mp2k6
G27498	Mp2k7
G19063	Mpc1
G18567	Mpc2-1
G18572	Mpc2-2
G30148	Mpcp
G802	Mpdz
G21614	Mpeg1-1
G20349	Mpeg1-2
G20346	Mpeg1-3
G30226	Mpeg1-4
G28514	Mpeg1-5
G22962	Mph6
G14807	Mpi
G4196	Mpip-1
G4481	Mpip-2
G13816	Mpip-3
G14449	Mpip-4
G16418	Mpip-5
G13814	Mpip1
G13815	Mpip3
G24754	Mpnd
G10232	Mpp10
G24992	Mpp2
G12682	Mpp5
G27812	Mpp7
G17354	Mpp8-1
G17366	Mpp8-2
G25549	Mppa
G28532	Mppb
G27806	Mppd1
G4321	Mppd2
G20972	Mppe1
G2130	Mprab-1
G16500	Mprab-2
G13187	Mprb
G32636	Mprd-1
G31768	Mprd-2
G34996	Mprd-3
G4094	Mprgb
G18898	Mpri-1
G18899	Mpri-2
G16629	Mpu1-1
G14830	Mpu1-2
G5648	Mpv17
G20603	Mr30-1
G20605	Mr30-2
G14420	Mr30-3
G14415	Mr30-4
G33470	Mr30-5
G16870	Mrc1-1
G15877	Mrc1-10
G28068	Mrc1-2
G22362	Mrc1-3
G22029	Mrc1-4
G11631	Mrc1-5
G11626	Mrc1-6
G6983	Mrc1-7
G14301	Mrc1-8
G16407	Mrc1-9
G20087	Mrc2-1
G9755	Mrc2-2
G26713	Mrc2-3
G2243	Mrc2-4
G13670	Mrcka
G1606	Mre11-1
G1607	Mre11-2
G17283	Mres1
G2473	Mrgbp
G17224	Mrka
G20157	Mrm1
G416	Mrm2
G21697	Mrm3
G5286	Mrnip
G23618	Mroh1
G9966	Mrp1-1
G6494	Mrp1-10
G24723	Mrp1-2
G23463	Mrp1-3
G21687	Mrp1-4
G24039	Mrp1-5
G21685	Mrp1-6
G21686	Mrp1-7
G1509	Mrp1-8
G1512	Mrp1-9
G27940	Mrp4-1
G27935	Mrp4-2
G27931	Mrp4-3
G27938	Mrp4-4
G27932	Mrp4-5
G27934	Mrp4-6
G15359	Mrp4-7
G27023	Mrp5-1
G15748	Mrp5-2
G12633	Mrp7
G30537	Mrrp1
G5920	Mrt4
G3301	Mrtfb
G24805	Ms3l1
G1781	MSANTD3-1-TF
